x,y,t
2.6000000000,-1.1500000000,0.0001333133
2.6000000000,-1.1000000000,0.0001342510
2.6000000000,-1.0500000000,0.0001351657
2.6000000000,-1.0000000000,0.0001360555
2.6000000000,-0.9500000000,0.0001369184
2.6000000000,-0.9000000000,0.0001377525
2.6000000000,-0.8500000000,0.0001385556
2.6000000000,-0.8000000000,0.0001393259
2.6000000000,-0.7500000000,0.0001400613
2.6000000000,-0.7000000000,0.0001407599
2.6000000000,-0.6500000000,0.0001414198
2.6000000000,-0.6000000000,0.0001420392
2.6000000000,-0.5500000000,0.0001426163
2.6000000000,-0.5000000000,0.0001431494
2.6000000000,-0.4500000000,0.0001436369
2.6000000000,-0.4000000000,0.0001440774
2.6000000000,-0.3500000000,0.0001444694
2.6000000000,-0.3000000000,0.0001448117
2.6000000000,-0.2500000000,0.0001451033
2.6000000000,-0.2000000000,0.0001453432
2.6000000000,-0.1500000000,0.0001455306
2.6000000000,-0.1000000000,0.0001456649
2.6000000000,-0.0500000000,0.0001457456
2.6000000000,-0.0000000000,0.0001457726
2.6500000000,-3.0000000000,0.0000965055
2.6500000000,-2.9500000000,0.0000974141
2.6500000000,-2.9000000000,0.0000983329
2.6500000000,-2.8500000000,0.0000992618
2.6500000000,-2.8000000000,0.0001002008
2.6500000000,-2.7500000000,0.0001011495
2.6500000000,-2.7000000000,0.0001021079
2.6500000000,-2.6500000000,0.0001030756
2.6500000000,-2.6000000000,0.0001040526
2.6500000000,-2.5500000000,0.0001050384
2.6500000000,-2.5000000000,0.0001060329
2.6500000000,-2.4500000000,0.0001070356
2.6500000000,-2.4000000000,0.0001080461
2.6500000000,-2.3500000000,0.0001090641
2.6500000000,-2.3000000000,0.0001100890
2.6500000000,-2.2500000000,0.0001111204
2.6500000000,-2.2000000000,0.0001121577
2.6500000000,-2.1500000000,0.0001132002
2.6500000000,-2.1000000000,0.0001142475
2.6500000000,-2.0500000000,0.0001152986
2.6500000000,-2.0000000000,0.0001163529
2.6500000000,-1.9500000000,0.0001174095
2.6500000000,-1.9000000000,0.0001184676
2.6500000000,-1.8500000000,0.0001195262
2.6500000000,-1.8000000000,0.0001205844
2.6500000000,-1.7500000000,0.0001216409
2.6500000000,-1.7000000000,0.0001226948
2.6500000000,-1.6500000000,0.0001237448
2.6500000000,-1.6000000000,0.0001247896
2.6500000000,-1.5500000000,0.0001258280
2.6500000000,-1.5000000000,0.0001268586
2.6500000000,-1.4500000000,0.0001278798
2.6500000000,-1.4000000000,0.0001288902
2.6500000000,-1.3500000000,0.0001298882
2.6500000000,-1.3000000000,0.0001308722
2.6500000000,-1.2500000000,0.0001318405
2.6500000000,-1.2000000000,0.0001327913
2.6500000000,-1.1500000000,0.0001337230
2.6500000000,-1.1000000000,0.0001346336
2.6500000000,-1.0500000000,0.0001355214
2.6500000000,-1.0000000000,0.0001363844
2.6500000000,-0.9500000000,0.0001372209
2.6500000000,-0.9000000000,0.0001380288
2.6500000000,-0.8500000000,0.0001388064
2.6500000000,-0.8000000000,0.0001395517
2.6500000000,-0.7500000000,0.0001402628
2.6500000000,-0.7000000000,0.0001409381
2.6500000000,-0.6500000000,0.0001415756
2.6500000000,-0.6000000000,0.0001421737
2.6500000000,-0.5500000000,0.0001427306
2.6500000000,-0.5000000000,0.0001432449
2.6500000000,-0.4500000000,0.0001437151
2.6500000000,-0.4000000000,0.0001441397
2.6500000000,-0.3500000000,0.0001445175
2.6500000000,-0.3000000000,0.0001448473
2.6500000000,-0.2500000000,0.0001451282
2.6500000000,-0.2000000000,0.0001453592
2.6500000000,-0.1500000000,0.0001455396
2.6500000000,-0.1000000000,0.0001456689
2.6500000000,-0.0500000000,0.0001457467
2.6500000000,-0.0000000000,0.0001457726
2.7000000000,-3.0000000000,0.0000975157
2.7000000000,-2.9500000000,0.0000984185
2.7000000000,-2.9000000000,0.0000993311
2.7000000000,-2.8500000000,0.0001002533
2.7000000000,-2.8000000000,0.0001011849
2.7000000000,-2.7500000000,0.0001021257
2.7000000000,-2.7000000000,0.0001030757
2.7000000000,-2.6500000000,0.0001040345
2.7000000000,-2.6000000000,0.0001050018
2.7000000000,-2.5500000000,0.0001059775
2.7000000000,-2.5000000000,0.0001069611
2.7000000000,-2.4500000000,0.0001079523
2.7000000000,-2.4000000000,0.0001089506
2.7000000000,-2.3500000000,0.0001099558
2.7000000000,-2.3000000000,0.0001109672
2.7000000000,-2.2500000000,0.0001119844
2.7000000000,-2.2000000000,0.0001130069
2.7000000000,-2.1500000000,0.0001140338
2.7000000000,-2.1000000000,0.0001150648
2.7000000000,-2.0500000000,0.0001160989
2.7000000000,-2.0000000000,0.0001171355
2.7000000000,-1.9500000000,0.0001181737
2.7000000000,-1.9000000000,0.0001192126
2.7000000000,-1.8500000000,0.0001202514
2.7000000000,-1.8000000000,0.0001212890
2.7000000000,-1.7500000000,0.0001223244
2.7000000000,-1.7000000000,0.0001233565
2.7000000000,-1.6500000000,0.0001243841
2.7000000000,-1.6000000000,0.0001254059
2.7000000000,-1.5500000000,0.0001264207
2.7000000000,-1.5000000000,0.0001274272
2.7000000000,-1.4500000000,0.0001284239
2.7000000000,-1.4000000000,0.0001294094
2.7000000000,-1.3500000000,0.0001303821
2.7000000000,-1.3000000000,0.0001313405
2.7000000000,-1.2500000000,0.0001322830
2.7000000000,-1.2000000000,0.0001332079
2.7000000000,-1.1500000000,0.0001341135
2.7000000000,-1.1000000000,0.0001349982
2.7000000000,-1.0500000000,0.0001358601
2.7000000000,-1.0000000000,0.0001366974
2.7000000000,-0.9500000000,0.0001375085
2.7000000000,-0.9000000000,0.0001382915
2.7000000000,-0.8500000000,0.0001390446
2.7000000000,-0.8000000000,0.0001397660
2.7000000000,-0.7500000000,0.0001404541
2.7000000000,-0.7000000000,0.0001411071
2.7000000000,-0.6500000000,0.0001417232
2.7000000000,-0.6000000000,0.0001423010
2.7000000000,-0.5500000000,0.0001428389
2.7000000000,-0.5000000000,0.0001433354
2.7000000000,-0.4500000000,0.0001437890
2.7000000000,-0.4000000000,0.0001441986
2.7000000000,-0.3500000000,0.0001445629
2.7000000000,-0.3000000000,0.0001448809
2.7000000000,-0.2500000000,0.0001451516
2.7000000000,-0.2000000000,0.0001453743
2.7000000000,-0.1500000000,0.0001455481
2.7000000000,-0.1000000000,0.0001456727
2.7000000000,-0.0500000000,0.0001457476
2.7000000000,-0.0000000000,0.0001457726
2.7500000000,-3.0000000000,0.0000985011
2.7500000000,-2.9500000000,0.0000993979
2.7500000000,-2.9000000000,0.0001003039
2.7500000000,-2.8500000000,0.0001012190
2.7500000000,-2.8000000000,0.0001021430
2.7500000000,-2.7500000000,0.0001030757
2.7500000000,-2.7000000000,0.0001040170
2.7500000000,-2.6500000000,0.0001049665
2.7500000000,-2.6000000000,0.0001059241
2.7500000000,-2.5500000000,0.0001068893
2.7500000000,-2.5000000000,0.0001078619
2.7500000000,-2.4500000000,0.0001088414
2.7500000000,-2.4000000000,0.0001098276
2.7500000000,-2.3500000000,0.0001108198
2.7500000000,-2.3000000000,0.0001118177
2.7500000000,-2.2500000000,0.0001128206
2.7500000000,-2.2000000000,0.0001138282
2.7500000000,-2.1500000000,0.0001148396
2.7500000000,-2.1000000000,0.0001158543
2.7500000000,-2.0500000000,0.0001168715
2.7500000000,-2.0000000000,0.0001178905
2.7500000000,-1.9500000000,0.0001189104
2.7500000000,-1.9000000000,0.0001199305
2.7500000000,-1.8500000000,0.0001209497
2.7500000000,-1.8000000000,0.0001219671
2.7500000000,-1.7500000000,0.0001229817
2.7500000000,-1.7000000000,0.0001239924
2.7500000000,-1.6500000000,0.0001249980
2.7500000000,-1.6000000000,0.0001259973
2.7500000000,-1.5500000000,0.0001269892
2.7500000000,-1.5000000000,0.0001279722
2.7500000000,-1.4500000000,0.0001289450
2.7500000000,-1.4000000000,0.0001299063
2.7500000000,-1.3500000000,0.0001308545
2.7500000000,-1.3000000000,0.0001317881
2.7500000000,-1.2500000000,0.0001327057
2.7500000000,-1.2000000000,0.0001336056
2.7500000000,-1.1500000000,0.0001344862
2.7500000000,-1.1000000000,0.0001353458
2.7500000000,-1.0500000000,0.0001361828
2.7500000000,-1.0000000000,0.0001369955
2.7500000000,-0.9500000000,0.0001377823
2.7500000000,-0.9000000000,0.0001385414
2.7500000000,-0.8500000000,0.0001392711
2.7500000000,-0.8000000000,0.0001399697
2.7500000000,-0.7500000000,0.0001406358
2.7500000000,-0.7000000000,0.0001412675
2.7500000000,-0.6500000000,0.0001418634
2.7500000000,-0.6000000000,0.0001424219
2.7500000000,-0.5500000000,0.0001429416
2.7500000000,-0.5000000000,0.0001434211
2.7500000000,-0.4500000000,0.0001438591
2.7500000000,-0.4000000000,0.0001442545
2.7500000000,-0.3500000000,0.0001446060
2.7500000000,-0.3000000000,0.0001449128
2.7500000000,-0.2500000000,0.0001451739
2.7500000000,-0.2000000000,0.0001453886
2.7500000000,-0.1500000000,0.0001455562
2.7500000000,-0.1000000000,0.0001456763
2.7500000000,-0.0500000000,0.0001457485
2.7500000000,-0.0000000000,0.0001457726
2.8000000000,-3.0000000000,0.0000994623
2.8000000000,-2.9500000000,0.0001003527
2.8000000000,-2.9000000000,0.0001012518
2.8000000000,-2.8500000000,0.0001021596
2.8000000000,-2.8000000000,0.0001030758
2.8000000000,-2.7500000000,0.0001040002
2.8000000000,-2.7000000000,0.0001049325
2.8000000000,-2.6500000000,0.0001058726
2.8000000000,-2.6000000000,0.0001068202
2.8000000000,-2.5500000000,0.0001077748
2.8000000000,-2.5000000000,0.0001087362
2.8000000000,-2.4500000000,0.0001097040
2.8000000000,-2.4000000000,0.0001106777
2.8000000000,-2.3500000000,0.0001116570
2.8000000000,-2.3000000000,0.0001126412
2.8000000000,-2.2500000000,0.0001136300
2.8000000000,-2.2000000000,0.0001146226
2.8000000000,-2.1500000000,0.0001156185
2.8000000000,-2.1000000000,0.0001166170
2.8000000000,-2.0500000000,0.0001176174
2.8000000000,-2.0000000000,0.0001186190
2.8000000000,-1.9500000000,0.0001196209
2.8000000000,-1.9000000000,0.0001206223
2.8000000000,-1.8500000000,0.0001216222
2.8000000000,-1.8000000000,0.0001226198
2.8000000000,-1.7500000000,0.0001236139
2.8000000000,-1.7000000000,0.0001246036
2.8000000000,-1.6500000000,0.0001255877
2.8000000000,-1.6000000000,0.0001265651
2.8000000000,-1.5500000000,0.0001275345
2.8000000000,-1.5000000000,0.0001284947
2.8000000000,-1.4500000000,0.0001294444
2.8000000000,-1.4000000000,0.0001303821
2.8000000000,-1.3500000000,0.0001313066
2.8000000000,-1.3000000000,0.0001322163
2.8000000000,-1.2500000000,0.0001331097
2.8000000000,-1.2000000000,0.0001339855
2.8000000000,-1.1500000000,0.0001348419
2.8000000000,-1.1000000000,0.0001356774
2.8000000000,-1.0500000000,0.0001364905
2.8000000000,-1.0000000000,0.0001372796
2.8000000000,-0.9500000000,0.0001380430
2.8000000000,-0.9000000000,0.0001387792
2.8000000000,-0.8500000000,0.0001394865
2.8000000000,-0.8000000000,0.0001401635
2.8000000000,-0.7500000000,0.0001408084
2.8000000000,-0.7000000000,0.0001414199
2.8000000000,-0.6500000000,0.0001419964
2.8000000000,-0.6000000000,0.0001425366
2.8000000000,-0.5500000000,0.0001430390
2.8000000000,-0.5000000000,0.0001435024
2.8000000000,-0.4500000000,0.0001439256
2.8000000000,-0.4000000000,0.0001443074
2.8000000000,-0.3500000000,0.0001446468
2.8000000000,-0.3000000000,0.0001449430
2.8000000000,-0.2500000000,0.0001451950
2.8000000000,-0.2000000000,0.0001454021
2.8000000000,-0.1500000000,0.0001455639
2.8000000000,-0.1000000000,0.0001456797
2.8000000000,-0.0500000000,0.0001457494
2.8000000000,-0.0000000000,0.0001457726
2.8500000000,-3.0000000000,0.0001003998
2.8500000000,-2.9500000000,0.0001012836
2.8500000000,-2.9000000000,0.0001021756
2.8500000000,-2.8500000000,0.0001030758
2.8500000000,-2.8000000000,0.0001039839
2.8500000000,-2.7500000000,0.0001048997
2.8500000000,-2.7000000000,0.0001058230
2.8500000000,-2.6500000000,0.0001067535
2.8500000000,-2.6000000000,0.0001076908
2.8500000000,-2.5500000000,0.0001086347
2.8500000000,-2.5000000000,0.0001095848
2.8500000000,-2.4500000000,0.0001105408
2.8500000000,-2.4000000000,0.0001115020
2.8500000000,-2.3500000000,0.0001124683
2.8500000000,-2.3000000000,0.0001134389
2.8500000000,-2.2500000000,0.0001144134
2.8500000000,-2.2000000000,0.0001153911
2.8500000000,-2.1500000000,0.0001163716
2.8500000000,-2.1000000000,0.0001173540
2.8500000000,-2.0500000000,0.0001183378
2.8500000000,-2.0000000000,0.0001193221
2.8500000000,-1.9500000000,0.0001203062
2.8500000000,-1.9000000000,0.0001212891
2.8500000000,-1.8500000000,0.0001222701
2.8500000000,-1.8000000000,0.0001232481
2.8500000000,-1.7500000000,0.0001242223
2.8500000000,-1.7000000000,0.0001251914
2.8500000000,-1.6500000000,0.0001261545
2.8500000000,-1.6000000000,0.0001271104
2.8500000000,-1.5500000000,0.0001280580
2.8500000000,-1.5000000000,0.0001289960
2.8500000000,-1.4500000000,0.0001299231
2.8500000000,-1.4000000000,0.0001308380
2.8500000000,-1.3500000000,0.0001317395
2.8500000000,-1.3000000000,0.0001326260
2.8500000000,-1.2500000000,0.0001334961
2.8500000000,-1.2000000000,0.0001343485
2.8500000000,-1.1500000000,0.0001351817
2.8500000000,-1.1000000000,0.0001359940
2.8500000000,-1.0500000000,0.0001367842
2.8500000000,-1.0000000000,0.0001375505
2.8500000000,-0.9500000000,0.0001382915
2.8500000000,-0.9000000000,0.0001390058
2.8500000000,-0.8500000000,0.0001396917
2.8500000000,-0.8000000000,0.0001403478
2.8500000000,-0.7500000000,0.0001409726
2.8500000000,-0.7000000000,0.0001415648
2.8500000000,-0.6500000000,0.0001421229
2.8500000000,-0.6000000000,0.0001426455
2.8500000000,-0.5500000000,0.0001431315
2.8500000000,-0.5000000000,0.0001435796
2.8500000000,-0.4500000000,0.0001439886
2.8500000000,-0.4000000000,0.0001443576
2.8500000000,-0.3500000000,0.0001446856
2.8500000000,-0.3000000000,0.0001449716
2.8500000000,-0.2500000000,0.0001452149
2.8500000000,-0.2000000000,0.0001454150
2.8500000000,-0.1500000000,0.0001455711
2.8500000000,-0.1000000000,0.0001456829
2.8500000000,-0.0500000000,0.0001457502
2.8500000000,-0.0000000000,0.0001457726
2.9000000000,-3.0000000000,0.0001013142
2.9000000000,-2.9500000000,0.0001021911
2.9000000000,-2.9000000000,0.0001030758
2.9000000000,-2.8500000000,0.0001039682
2.9000000000,-2.8000000000,0.0001048680
2.9000000000,-2.7500000000,0.0001057751
2.9000000000,-2.7000000000,0.0001066891
2.9000000000,-2.6500000000,0.0001076098
2.9000000000,-2.6000000000,0.0001085368
2.9000000000,-2.5500000000,0.0001094699
2.9000000000,-2.5000000000,0.0001104086
2.9000000000,-2.4500000000,0.0001113526
2.9000000000,-2.4000000000,0.0001123014
2.9000000000,-2.3500000000,0.0001132545
2.9000000000,-2.3000000000,0.0001142115
2.9000000000,-2.2500000000,0.0001151718
2.9000000000,-2.2000000000,0.0001161348
2.9000000000,-2.1500000000,0.0001170998
2.9000000000,-2.1000000000,0.0001180664
2.9000000000,-2.0500000000,0.0001190336
2.9000000000,-2.0000000000,0.0001200009
2.9000000000,-1.9500000000,0.0001209673
2.9000000000,-1.9000000000,0.0001219322
2.9000000000,-1.8500000000,0.0001228945
2.9000000000,-1.8000000000,0.0001238533
2.9000000000,-1.7500000000,0.0001248078
2.9000000000,-1.7000000000,0.0001257568
2.9000000000,-1.6500000000,0.0001266994
2.9000000000,-1.6000000000,0.0001276344
2.9000000000,-1.5500000000,0.0001285606
2.9000000000,-1.5000000000,0.0001294770
2.9000000000,-1.4500000000,0.0001303822
2.9000000000,-1.4000000000,0.0001312750
2.9000000000,-1.3500000000,0.0001321541
2.9000000000,-1.3000000000,0.0001330182
2.9000000000,-1.2500000000,0.0001338658
2.9000000000,-1.2000000000,0.0001346957
2.9000000000,-1.1500000000,0.0001355064
2.9000000000,-1.1000000000,0.0001362965
2.9000000000,-1.0500000000,0.0001370645
2.9000000000,-1.0000000000,0.0001378090
2.9000000000,-0.9500000000,0.0001385286
2.9000000000,-0.9000000000,0.0001392218
2.9000000000,-0.8500000000,0.0001398872
2.9000000000,-0.8000000000,0.0001405234
2.9000000000,-0.7500000000,0.0001411290
2.9000000000,-0.7000000000,0.0001417027
2.9000000000,-0.6500000000,0.0001422431
2.9000000000,-0.6000000000,0.0001427491
2.9000000000,-0.5500000000,0.0001432194
2.9000000000,-0.5000000000,0.0001436529
2.9000000000,-0.4500000000,0.0001440486
2.9000000000,-0.4000000000,0.0001444053
2.9000000000,-0.3500000000,0.0001447223
2.9000000000,-0.3000000000,0.0001449987
2.9000000000,-0.2500000000,0.0001452339
2.9000000000,-0.2000000000,0.0001454271
2.9000000000,-0.1500000000,0.0001455780
2.9000000000,-0.1000000000,0.0001456860
2.9000000000,-0.0500000000,0.0001457509
2.9000000000,-0.0000000000,0.0001457726
2.9500000000,-3.0000000000,0.0001022061
2.9500000000,-2.9500000000,0.0001030759
2.9500000000,-2.9000000000,0.0001039531
2.9500000000,-2.8500000000,0.0001048375
2.9500000000,-2.8000000000,0.0001057288
2.9500000000,-2.7500000000,0.0001066270
2.9500000000,-2.7000000000,0.0001075315
2.9500000000,-2.6500000000,0.0001084423
2.9500000000,-2.6000000000,0.0001093589
2.9500000000,-2.5500000000,0.0001102810
2.9500000000,-2.5000000000,0.0001112083
2.9500000000,-2.4500000000,0.0001121403
2.9500000000,-2.4000000000,0.0001130765
2.9500000000,-2.3500000000,0.0001140166
2.9500000000,-2.3000000000,0.0001149600
2.9500000000,-2.2500000000,0.0001159061
2.9500000000,-2.2000000000,0.0001168544
2.9500000000,-2.1500000000,0.0001178042
2.9500000000,-2.1000000000,0.0001187549
2.9500000000,-2.0500000000,0.0001197059
2.9500000000,-2.0000000000,0.0001206563
2.9500000000,-1.9500000000,0.0001216054
2.9500000000,-1.9000000000,0.0001225523
2.9500000000,-1.8500000000,0.0001234963
2.9500000000,-1.8000000000,0.0001244363
2.9500000000,-1.7500000000,0.0001253715
2.9500000000,-1.7000000000,0.0001263009
2.9500000000,-1.6500000000,0.0001272234
2.9500000000,-1.6000000000,0.0001281379
2.9500000000,-1.5500000000,0.0001290435
2.9500000000,-1.5000000000,0.0001299388
2.9500000000,-1.4500000000,0.0001308227
2.9500000000,-1.4000000000,0.0001316940
2.9500000000,-1.3500000000,0.0001325515
2.9500000000,-1.3000000000,0.0001333938
2.9500000000,-1.2500000000,0.0001342197
2.9500000000,-1.2000000000,0.0001350279
2.9500000000,-1.1500000000,0.0001358169
2.9500000000,-1.1000000000,0.0001365855
2.9500000000,-1.0500000000,0.0001373323
2.9500000000,-1.0000000000,0.0001380558
2.9500000000,-0.9500000000,0.0001387548
2.9500000000,-0.9000000000,0.0001394278
2.9500000000,-0.8500000000,0.0001400735
2.9500000000,-0.8000000000,0.0001406907
2.9500000000,-0.7500000000,0.0001412779
2.9500000000,-0.7000000000,0.0001418340
2.9500000000,-0.6500000000,0.0001423576
2.9500000000,-0.6000000000,0.0001428477
2.9500000000,-0.5500000000,0.0001433031
2.9500000000,-0.5000000000,0.0001437227
2.9500000000,-0.4500000000,0.0001441055
2.9500000000,-0.4000000000,0.0001444506
2.9500000000,-0.3500000000,0.0001447573
2.9500000000,-0.3000000000,0.0001450246
2.9500000000,-0.2500000000,0.0001452519
2.9500000000,-0.2000000000,0.0001454387
2.9500000000,-0.1500000000,0.0001455845
2.9500000000,-0.1000000000,0.0001456889
2.9500000000,-0.0500000000,0.0001457517
2.9500000000,-0.0000000000,0.0001457726
3.0000000000,-3.0000000000,0.0001030759
3.0000000000,-2.9500000000,0.0001039384
3.0000000000,-2.9000000000,0.0001048079
3.0000000000,-2.8500000000,0.0001056841
3.0000000000,-2.8000000000,0.0001065669
3.0000000000,-2.7500000000,0.0001074559
3.0000000000,-2.7000000000,0.0001083510
3.0000000000,-2.6500000000,0.0001092517
3.0000000000,-2.6000000000,0.0001101578
3.0000000000,-2.5500000000,0.0001110689
3.0000000000,-2.5000000000,0.0001119847
3.0000000000,-2.4500000000,0.0001129046
3.0000000000,-2.4000000000,0.0001138283
3.0000000000,-2.3500000000,0.0001147553
3.0000000000,-2.3000000000,0.0001156851
3.0000000000,-2.2500000000,0.0001166171
3.0000000000,-2.2000000000,0.0001175508
3.0000000000,-2.1500000000,0.0001184855
3.0000000000,-2.1000000000,0.0001194206
3.0000000000,-2.0500000000,0.0001203555
3.0000000000,-2.0000000000,0.0001212892
3.0000000000,-1.9500000000,0.0001222212
3.0000000000,-1.9000000000,0.0001231506
3.0000000000,-1.8500000000,0.0001240765
3.0000000000,-1.8000000000,0.0001249981
3.0000000000,-1.7500000000,0.0001259145
3.0000000000,-1.7000000000,0.0001268246
3.0000000000,-1.6500000000,0.0001277275
3.0000000000,-1.6000000000,0.0001286221
3.0000000000,-1.5500000000,0.0001295074
3.0000000000,-1.5000000000,0.0001303822
3.0000000000,-1.4500000000,0.0001312455
3.0000000000,-1.4000000000,0.0001320960
3.0000000000,-1.3500000000,0.0001329325
3.0000000000,-1.3000000000,0.0001337538
3.0000000000,-1.2500000000,0.0001345587
3.0000000000,-1.2000000000,0.0001353459
3.0000000000,-1.1500000000,0.0001361141
3.0000000000,-1.1000000000,0.0001368619
3.0000000000,-1.0500000000,0.0001375882
3.0000000000,-1.0000000000,0.0001382916
3.0000000000,-0.9500000000,0.0001389708
3.0000000000,-0.9000000000,0.0001396245
3.0000000000,-0.8500000000,0.0001402514
3.0000000000,-0.8000000000,0.0001408503
3.0000000000,-0.7500000000,0.0001414199
3.0000000000,-0.7000000000,0.0001419591
3.0000000000,-0.6500000000,0.0001424667
3.0000000000,-0.6000000000,0.0001429416
3.0000000000,-0.5500000000,0.0001433827
3.0000000000,-0.5000000000,0.0001437891
3.0000000000,-0.4500000000,0.0001441597
3.0000000000,-0.4000000000,0.0001444938
3.0000000000,-0.3500000000,0.0001447905
3.0000000000,-0.3000000000,0.0001450491
3.0000000000,-0.2500000000,0.0001452690
3.0000000000,-0.2000000000,0.0001454497
3.0000000000,-0.1500000000,0.0001455907
3.0000000000,-0.1000000000,0.0001456917
3.0000000000,-0.0500000000,0.0001457524
3.0000000000,-0.0000000000,0.0001457726
