scene_id,room,placement,rt_index,angle_index,snr_db,nominal_rt60_s,t20_s,t20_r2,component_drr_db,scenes,records,frames,rmse_deg,rmse_ci_low,rmse_ci_high,median_abs_deg,p90_abs_deg,mean_signed_deg,circular_bias_deg,circular_resultant,bias_ci_low,bias_ci_high,failure_rate,failure_ci_low,failure_ci_high
r0p1t1a07,0,1,1,7,0.0,0.3,0.28187329879093587,0.9982359383841863,-3.895251892455814,1,5,160,19.420432922014342,15.766648733943773,22.33317046037513,8.605644433093914,22.542026045008875,6.0918573734489545,7.054449254711163,0.9574446599526028,5.423536477343622,8.636383984418277,0.70625,0.64375,0.775
r0p1t1a07,0,1,1,7,10.0,0.3,0.28187329879093587,0.9982359383841863,-3.895251892455814,1,5,160,14.70577398048834,9.303209512591454,19.061788187206904,7.317438698596618,13.52148392570546,5.502500043942832,6.160970734231108,0.9774755154697118,4.9096955056671385,6.914628222158677,0.64375,0.575,0.7125
r0p1t1a07,0,1,1,7,20.0,0.3,0.28187329879093587,0.9982359383841863,-3.895251892455814,1,5,160,9.264992857031231,8.259064358795772,10.301497505763187,7.21481666666466,13.051854468789598,6.750890591768742,6.743182202463205,0.9938979085367654,5.968853437758386,7.695207813575453,0.6625,0.59375,0.7125
r0p1t1a08,0,1,1,8,0.0,0.3,0.2703470981214253,0.9978951411694049,-3.594973696463457,1,5,160,27.231655554499284,16.965022165280445,33.56313058863842,2.6388552155303557,10.568380228258654,3.9544780010894,0.5216260069157492,0.928766197037955,0.023909002824932912,1.1648898545635795,0.28125,0.2375,0.3375
r0p1t1a08,0,1,1,8,10.0,0.3,0.2703470981214253,0.9978951411694049,-3.594973696463457,1,5,160,4.365973225403612,3.2722342584534907,5.729455119507775,2.3735279061080234,5.598449392823869,-1.077006975643562,-1.0893086357323496,0.997308415625631,-1.5006173235744866,-0.7212927222387562,0.13125,0.09375,0.16875
r0p1t1a08,0,1,1,8,20.0,0.3,0.2703470981214253,0.9978951411694049,-3.594973696463457,1,5,160,4.884334892965359,3.1764164557411414,7.0641477389934675,2.220242356496584,5.465364089597898,-0.9604913253805123,-0.9899277054957994,0.9966148015151864,-1.5350824903871656,-0.5390113944422384,0.14375,0.1125,0.175
r0p1t1a09,0,1,1,9,0.0,0.3,0.2753480705078637,0.9988919737987209,-3.399134804700841,1,5,160,4.6398428900426465,4.209763635884868,5.175764144953769,2.76010465340633,7.336990266210898,0.19121806121978224,0.1899486403603224,0.9967348384707221,-0.44321878768058864,1.0694815302510765,0.26875,0.2375,0.3
r0p1t1a09,0,1,1,9,10.0,0.3,0.2753480705078637,0.9988919737987209,-3.399134804700841,1,5,160,3.1868935205206315,3.110385215144211,3.261607645883402,1.868527386013625,5.579917326090582,0.5549803715591224,0.5549629964816467,0.9985012115984595,-0.1337431375531133,1.1081794918468524,0.11875,0.10625,0.125
r0p1t1a09,0,1,1,9,20.0,0.3,0.2753480705078637,0.9988919737987209,-3.399134804700841,1,5,160,3.071452178537189,2.742318835884224,3.3884973049587215,1.7816333325054075,5.544566375826679,0.4942422738832132,0.4946858876055609,0.9986015039666969,0.017911659488992815,0.9818420726415746,0.125,0.08125,0.18125
r0p1t1a10,0,1,1,10,0.0,0.3,0.27940344818973695,0.9995104569680814,-3.3488980751499753,1,5,160,6.462104135701509,4.813173834474029,8.189985064747656,3.4610499692377346,8.637687795544768,-0.6890785324825182,-0.7269828597514265,0.9938610444836015,-1.7821362177978233,0.6313999824518999,0.29375,0.225,0.3875
r0p1t1a10,0,1,1,10,10.0,0.3,0.27940344818973695,0.9995104569680814,-3.3488980751499753,1,5,160,3.4716994866118642,3.3142197069352815,3.652240148997675,2.0815825869742923,5.700017106557652,-0.9045631693759265,-0.9044333759257996,0.9982902687908985,-1.1983039292122406,-0.639504512475719,0.15,0.10625,0.19375
r0p1t1a10,0,1,1,10,20.0,0.3,0.27940344818973695,0.9995104569680814,-3.3488980751499753,1,5,160,3.3950884506471577,3.3396694975962884,3.459399462511224,2.247376071025485,5.590710755172659,-0.9939794608913054,-0.9939663727186852,0.9983961189664237,-1.3208400140795964,-0.7033700553718898,0.1375,0.1,0.18125
r0p1t1a11,0,1,1,11,0.0,0.3,0.2780433376887069,0.9985577184672685,-3.706033864088366,1,5,160,12.861758222213616,7.979786335321571,16.848059408922584,3.0596140293332894,10.5829540433011,0.4171599156540108,0.8201020496055205,0.9786249414175606,-1.006255788421203,2.7366964141255434,0.36875,0.3,0.425
r0p1t1a11,0,1,1,11,10.0,0.3,0.2780433376887069,0.9985577184672685,-3.706033864088366,1,5,160,5.3622910876572645,3.6557039900301054,7.197131848395217,2.7623750755457195,7.0634314211883575,1.0053293158751881,1.0313822138852424,0.9958674558965257,0.1597258496994891,1.9790932065148092,0.25,0.19375,0.34375
r0p1t1a11,0,1,1,11,20.0,0.3,0.2780433376887069,0.9985577184672685,-3.706033864088366,1,5,160,4.114053933010635,3.453465697061702,4.780003985735718,2.5252057652480744,7.047821201520912,1.22042097545316,1.220245891871842,0.9976522997416795,0.4921466452139369,2.1162297361856175,0.2125,0.15,0.3
r0p1t2a00,0,1,2,0,0.0,0.6,0.6312493066598098,0.995321797229604,-8.516046969994811,1,5,160,33.95869845276174,29.76012988659072,38.35781598459289,6.634286173000888,55.01237174316602,-3.4873468248366315,-4.195140402618214,0.8834318798598647,-7.199787511057271,-0.43866228821348496,0.65,0.575,0.7125
r0p1t2a00,0,1,2,0,10.0,0.6,0.6312493066598098,0.995321797229604,-8.516046969994811,1,5,160,21.68420334719716,11.041849969715926,32.42737835283646,5.486610162964453,15.265874791057293,-3.0332351204422707,-3.287639279295776,0.9502538897558458,-4.674078189064007,-1.6511176443904687,0.53125,0.475,0.575
r0p1t2a00,0,1,2,0,20.0,0.6,0.6312493066598098,0.995321797229604,-8.516046969994811,1,5,160,18.838866303034344,12.119241096476612,25.907338370598424,5.048641016655893,14.846724841446692,-2.2235840893614274,-2.940634215055223,0.9619662722933795,-4.840222622452512,-0.49972113126169093,0.50625,0.45625,0.55625
r0p1t2a01,0,1,2,1,0.0,0.6,0.6216487238423529,0.998541266403921,-7.967899758779548,1,5,160,32.304534025726525,26.780132572556976,35.83382264808565,15.33968467723382,31.32028382412509,6.464255728865649,9.225477515640975,0.8861800784377023,7.175089770480568,11.319615719624196,0.8,0.75,0.84375
r0p1t2a01,0,1,2,1,10.0,0.6,0.6216487238423529,0.998541266403921,-7.967899758779548,1,5,160,22.560523565422383,15.762051131405373,29.94572836974032,13.269692947477537,25.88123461357519,6.72078813191703,8.296195638950158,0.9460616884360259,6.244235239671351,10.008871681789792,0.84375,0.81875,0.86875
r0p1t2a01,0,1,2,1,20.0,0.6,0.6216487238423529,0.998541266403921,-7.967899758779548,1,5,160,21.470522270995403,15.710344420538798,27.34209898769112,13.525577576121066,25.426251706241008,7.575893488129116,8.904026178156695,0.9549278980375074,7.341011444339298,9.962739389195999,0.85,0.84375,0.8625
r0p1t2a02,0,1,2,2,0.0,0.6,0.6245773662538682,0.9992804277354506,-7.9960743076263965,1,5,160,40.12716245146446,30.577637272458848,48.770411070284005,7.321773462389018,66.85158511120981,-0.7116566510685856,-2.829810726211514,0.825415069825141,-4.31395803410714,-0.2839803868229982,0.6125,0.58125,0.65
r0p1t2a02,0,1,2,2,10.0,0.6,0.6245773662538682,0.9992804277354506,-7.9960743076263965,1,5,160,33.842203780221915,22.1070215218841,43.16037065166034,6.154532192237923,34.935070069024015,0.03612668898039839,-0.9936107874462868,0.8827428234229151,-2.6501919048118485,1.2872073405368805,0.63125,0.59375,0.66875
r0p1t2a02,0,1,2,2,20.0,0.6,0.6245773662538682,0.9992804277354506,-7.9960743076263965,1,5,160,33.584248761681124,22.46991389947878,41.8438346608311,5.814985626409623,30.86419664319201,-1.5327930547234885,-1.3178688020961469,0.8877430958085646,-2.2580555966312694,-0.17492035523509153,0.55625,0.44375,0.66875
r0p1t2a03,0,1,2,3,0.0,0.6,0.625509130728975,0.9983302730563854,-7.888495337014891,1,5,160,29.295864388685878,23.718711623318608,34.28020991558706,7.448592910352772,42.57027466386873,-10.568300095899113,-9.316610940639785,0.9026612515813249,-14.776486697044797,-4.872435408041961,0.64375,0.59375,0.7
r0p1t2a03,0,1,2,3,10.0,0.6,0.625509130728975,0.9983302730563854,-7.888495337014891,1,5,160,26.720371272219484,19.7036768139652,32.20701651269082,6.948880778292178,24.891098525919997,-10.062436930846685,-8.435343731267539,0.921428172570624,-11.371754610069106,-6.20917615073124,0.63125,0.5875,0.68125
r0p1t2a03,0,1,2,3,20.0,0.6,0.625509130728975,0.9983302730563854,-7.888495337014891,1,5,160,22.148177131505594,14.235513663893395,28.119436555435037,7.197191284880148,23.87235915593129,-7.372640426394904,-6.485490940240323,0.9436643775912686,-8.776562065102707,-4.986418277853046,0.6375,0.54375,0.71875
r0p1t2a04,0,1,2,4,0.0,0.6,0.6210548367142354,0.99903155141697,-8.013882089649593,1,5,160,58.249766770769085,51.129847769868434,64.48333101504113,10.087698508755778,119.05701888683443,-2.5362777992638685,-4.13071115492128,0.6821889699072812,-9.354222148245704,1.3172378693854716,0.73125,0.65625,0.7875
r0p1t2a04,0,1,2,4,10.0,0.6,0.6210548367142354,0.99903155141697,-8.013882089649593,1,5,160,60.30014461179539,53.63220502479004,67.69311522038203,11.184400241031568,124.0672293338187,6.194230717624781,0.952781986618115,0.6735148433416114,-2.4427804374021687,4.260044786974797,0.75,0.65625,0.81875
r0p1t2a04,0,1,2,4,20.0,0.6,0.6210548367142354,0.99903155141697,-8.013882089649593,1,5,160,59.98017454314792,46.78089066763991,71.95988170422424,10.995761057173397,118.93195779150047,5.681923205016125,-1.5997117077671323,0.6653995308481868,-9.176400220662364,4.399610117158924,0.71875,0.6375,0.80625
r0p1t2a05,0,1,2,5,0.0,0.6,0.6574205746954573,0.9987027065177589,-7.803181824956874,1,5,160,37.16378609515161,29.41013150143235,44.07907795024559,10.996545083662667,58.45023511272162,-6.256289555891242,-5.084295624826673,0.8433369348216367,-6.836904310461371,-2.6517209011753735,0.725,0.6375,0.81875
r0p1t2a05,0,1,2,5,10.0,0.6,0.6574205746954573,0.9987027065177589,-7.803181824956874,1,5,160,34.84185444888794,31.972374333660156,37.120892522742075,8.661163033779431,53.80364401749358,-7.606651871556553,-4.570508618516878,0.8592702589342316,-6.859440743487776,-2.310496522166072,0.68125,0.59984375,0.7625
r0p1t2a05,0,1,2,5,20.0,0.6,0.6574205746954573,0.9987027065177589,-7.803181824956874,1,5,160,27.03923775511311,21.346315285091233,34.20113719227239,8.541617836869904,31.35617055633348,-2.758071146970702,-2.5333824597716084,0.9151938783533914,-4.353304905371054,-0.5261838513352965,0.6375,0.575,0.70625
